,genome,contig,contig length,no. of annotations on contig
3119,5235_2_1,contig00790,505,1
3120,5235_2_1,contig00791,490,0
3121,5235_2_1,contig00792,489,0
3122,5235_2_1,contig00793,485,1
3123,5235_2_1,contig00794,471,1
3124,5235_2_1,contig00795,470,0
3125,5235_2_1,contig00796,467,0
3126,5235_2_1,contig00797,444,0
3127,5235_2_1,contig00798,417,0
3128,5235_2_1,contig00799,416,0
3129,5235_2_1,contig00800,410,0
3130,5235_2_1,contig00801,404,0
3131,5235_2_1,contig00802,398,0
3132,5235_2_1,contig00803,398,0
3133,5235_2_1,contig00804,398,0
3134,5235_2_1,contig00805,393,1
3135,5235_2_1,contig00806,378,0
3136,5235_2_1,contig00807,375,0
3137,5235_2_1,contig00808,374,1
3138,5235_2_1,contig00809,370,0
3139,5235_2_1,contig00810,369,0
3140,5235_2_1,contig00811,367,0
3141,5235_2_1,contig00812,366,0
3142,5235_2_1,contig00813,364,0
3143,5235_2_1,contig00814,363,1
3144,5235_2_1,contig00815,363,0
3145,5235_2_1,contig00816,359,0
3146,5235_2_1,contig00817,353,0
3147,5235_2_1,contig00818,353,0
3148,5235_2_1,contig00819,349,0
3149,5235_2_1,contig00820,347,0
3150,5235_2_1,contig00821,346,0
3151,5235_2_1,contig00822,340,0
3152,5235_2_1,contig00823,334,0
3153,5235_2_1,contig00824,333,0
3154,5235_2_1,contig00825,329,0
3155,5235_2_1,contig00826,328,1
3156,5235_2_1,contig00827,326,0
3157,5235_2_1,contig00828,325,0
3158,5235_2_1,contig00829,321,0
3159,5235_2_1,contig00830,321,0
3160,5235_2_1,contig00831,315,0
3161,5235_2_1,contig00832,315,0
3162,5235_2_1,contig00833,314,0
3163,5235_2_1,contig00834,312,0
3164,5235_2_1,contig00835,310,0
3165,5235_2_1,contig00836,309,0
3166,5235_2_1,contig00837,305,0
3167,5235_2_1,contig00838,304,0
3168,5235_2_1,contig00839,304,0
3169,5235_2_1,contig00840,302,0
3170,5235_2_1,contig00841,289,0
3171,5235_2_1,contig00842,283,1
3172,5235_2_1,contig00843,279,0
3173,5235_2_1,contig00844,277,0
3174,5235_2_1,contig00845,277,0
3175,5235_2_1,contig00846,269,0
3176,5235_2_1,contig00847,268,0
3177,5235_2_1,contig00848,263,1
3178,5235_2_1,contig00849,261,0
3179,5235_2_1,contig00850,260,0
3180,5235_2_1,contig00851,260,0
3181,5235_2_1,contig00852,259,0
3182,5235_2_1,contig00853,258,1
3183,5235_2_1,contig00854,257,0
3184,5235_2_1,contig00855,257,0
3185,5235_2_1,contig00856,256,0
3186,5235_2_1,contig00857,250,0
3187,5235_2_1,contig00858,250,0
3188,5235_2_1,contig00859,247,1
3189,5235_2_1,contig00860,244,0
3190,5235_2_1,contig00861,243,0
3191,5235_2_1,contig00862,242,0
3192,5235_2_1,contig00863,240,0
3193,5235_2_1,contig00864,239,0
3194,5235_2_1,contig00865,237,0
3195,5235_2_1,contig00866,235,0
3196,5235_2_1,contig00867,232,0
3197,5235_2_1,contig00868,231,0
3198,5235_2_1,contig00869,231,0
3199,5235_2_1,contig00870,230,0
3200,5235_2_1,contig00871,225,0
3201,5235_2_1,contig00872,225,0
3202,5235_2_1,contig00873,223,0
3203,5235_2_1,contig00874,218,0
3204,5235_2_1,contig00875,213,0
3205,5235_2_1,contig00876,212,0
3206,5235_2_1,contig00877,212,0
3207,5235_2_1,contig00878,211,0
3208,5235_2_1,contig00879,210,0
3209,5235_2_1,contig00880,208,0
3210,5235_2_1,contig00881,206,0
3211,5235_2_1,contig00882,202,0
3212,5235_2_1,contig00883,187,0
3213,5235_2_1,contig00884,184,0
3214,5235_2_1,contig00885,184,0
3215,5235_2_1,contig00886,175,0
3216,5235_2_1,contig00887,172,0
3217,5235_2_1,contig00888,167,0
3218,5235_2_1,contig00889,165,1
3219,5235_2_1,contig00890,157,0
3220,5235_2_1,contig00891,153,0
3221,5235_2_1,contig00892,151,0
3222,5235_2_1,contig00893,151,0
3223,5235_2_1,contig00894,150,0
3224,5235_2_1,contig00895,147,0
3225,5235_2_1,contig00896,137,0
3226,5235_2_1,contig00897,135,0
3227,5235_2_1,contig00898,132,0
3228,5235_2_1,contig00899,128,0
3229,5235_2_1,contig00900,127,0
3230,5235_2_1,contig00901,124,0
3231,5235_2_1,contig00902,123,0
3232,5235_2_1,contig00903,120,0
3233,5235_2_1,contig00904,120,0
3234,5235_2_1,contig00905,114,0
3235,5235_2_1,contig00906,114,0
3236,5235_2_1,contig00907,114,0
3237,5235_2_1,contig00908,113,0
3238,5235_2_1,contig00909,113,0
3239,5235_2_1,contig00910,112,0
3240,5235_2_1,contig00911,111,0
3241,5235_2_1,contig00912,111,0
3242,5235_2_1,contig00913,111,0
3243,5235_2_1,contig00914,110,0
3244,5235_2_1,contig00915,110,0
3245,5235_2_1,contig00916,109,0
3246,5235_2_1,contig00917,109,0
3247,5235_2_1,contig00918,109,0
3248,5235_2_1,contig00919,109,0
3249,5235_2_1,contig00920,109,0
3250,5235_2_1,contig00921,109,0
3251,5235_2_1,contig00922,108,0
3252,5235_2_1,contig00923,108,0
3253,5235_2_1,contig00924,108,0
3254,5235_2_1,contig00925,108,0
3255,5235_2_1,contig00926,108,0
3256,5235_2_1,contig00927,108,0
3257,5235_2_1,contig00928,108,0
3258,5235_2_1,contig00929,107,0
3259,5235_2_1,contig00930,107,0
3260,5235_2_1,contig00931,106,0
3261,5235_2_1,contig00932,103,0
3262,5235_2_1,contig00933,103,0
3263,5235_2_1,contig00934,102,0
3264,5235_2_1,contig00935,102,0
3265,5235_2_1,contig00936,102,0
3266,5235_2_1,contig00937,102,0
3267,5235_2_1,contig00938,102,0
3268,5235_2_1,contig00939,102,0
3269,5235_2_1,contig00940,102,0
3270,5235_2_1,contig00941,102,0
3271,5235_2_1,contig00942,102,0
3272,5235_2_1,contig00943,102,0
3273,5235_2_1,contig00944,101,0
3274,5235_2_1,contig00945,100,0
3275,5235_2_1,contig00946,99,0
3276,5235_2_1,contig00947,98,0
3277,5235_2_1,contig00948,98,0
3278,5235_2_1,contig00949,97,0
3279,5235_2_1,contig00950,97,0
3280,5235_2_1,contig00952,95,1
3281,5235_2_1,contig00951,95,0
3282,5235_2_1,contig00954,93,1
3283,5235_2_1,contig00953,93,0
3284,5235_2_1,contig00955,93,0
3285,5235_2_1,contig00956,92,0
3286,5235_2_1,contig00957,92,0
3287,5235_2_1,contig00958,89,0
3288,5235_2_1,contig00959,89,0
3289,5235_2_1,contig00960,88,0
3290,5235_2_1,contig00961,88,0
3291,5235_2_1,contig00962,88,0
3292,5235_2_1,contig00963,87,0
3293,5235_2_1,contig00964,86,0
3294,5235_2_1,contig00965,85,0
3295,5235_2_1,contig00966,85,0
3296,5235_2_1,contig00967,85,0
3297,5235_2_1,contig00968,85,0
3298,5235_2_1,contig00969,84,0
3299,5235_2_1,contig00970,84,0
3300,5235_2_1,contig00971,82,0
3301,5235_2_1,contig00972,81,0
3302,5235_2_1,contig00973,78,0
3303,5235_2_1,contig00974,78,0
3304,5235_2_1,contig00975,78,0
3305,5235_2_1,contig00976,78,0
3306,5235_2_1,contig00977,78,0
3307,5235_2_1,contig00978,78,0
3308,5235_2_1,contig00979,78,0
3309,5235_2_1,contig00980,78,0
3310,5235_2_1,contig00981,78,0
3311,5235_2_1,contig00982,77,0
3312,5235_2_1,contig00983,76,0
3313,5235_2_1,contig00984,76,0
3314,5235_2_1,contig00985,75,0
3315,5235_2_1,contig00986,74,0
3316,5235_2_1,contig00987,74,0
3317,5235_2_1,contig00988,73,0
3318,5235_2_1,contig00989,73,0
3319,5235_2_1,contig00990,73,0
3320,5235_2_1,contig00991,71,0
3321,5235_2_1,contig00992,69,0
3322,5235_2_1,contig00993,69,0
3323,5235_2_1,contig00994,68,0
3324,5235_2_1,contig00995,68,0
3325,5235_2_1,contig00996,67,0
3326,5235_2_1,contig00997,67,0
3327,5235_2_1,contig00998,67,0
3328,5235_2_1,contig00999,66,0
3329,5235_2_1,contig01000,66,0
3330,5235_2_1,contig01001,65,0
3331,5235_2_1,contig01002,65,0
3332,5235_2_1,contig01003,65,0
3333,5235_2_1,contig01004,65,0
3334,5235_2_1,contig01005,64,0
3335,5235_2_1,contig01006,64,0
3336,5235_2_1,contig01007,64,0
3337,5235_2_1,contig01008,64,0
3338,5235_2_1,contig01009,63,0
3339,5235_2_1,contig01010,63,0
3340,5235_2_1,contig01011,63,0
3341,5235_2_1,contig01012,63,0
3342,5235_2_1,contig01013,63,0
3343,5235_2_1,contig01014,63,0
3344,5235_2_1,contig01015,63,0
3345,5235_2_1,contig01016,63,0
3346,5235_2_1,contig01017,63,0
3347,5235_2_1,contig01018,61,0
3348,5235_2_1,contig01019,61,0
3349,5235_2_1,contig01020,61,0
3350,5235_2_1,contig01021,61,0
3351,5235_2_1,contig01022,61,0
3352,5235_2_1,contig01023,61,0
3353,5235_2_1,contig01024,61,0
3354,5235_2_1,contig01025,61,0
3355,5235_2_1,contig01026,61,0
3356,5235_2_1,contig01027,60,0
3357,5235_2_1,contig01028,60,0
3358,5235_2_1,contig01029,60,0
3359,5235_2_1,contig01030,60,0
3360,5235_2_1,contig01031,59,0
3361,5235_2_1,contig01032,59,0
3362,5235_2_1,contig01033,59,0
3363,5235_2_1,contig01034,59,0
3364,5235_2_1,contig01035,59,0
3365,5235_2_1,contig01036,59,0
3366,5235_2_1,contig01037,59,0
3367,5235_2_1,contig01038,58,0
3368,5235_2_1,contig01039,58,0
3369,5235_2_1,contig01040,58,0
3370,5235_2_1,contig01041,58,0
3371,5235_2_1,contig01042,58,0
3372,5235_2_1,contig01043,58,0
3373,5235_2_1,contig01044,58,0
3374,5235_2_1,contig01045,58,0
3375,5235_2_1,contig01046,58,0
3376,5235_2_1,contig01047,58,0
3377,5235_2_1,contig01048,58,0
3378,5235_2_1,contig01049,58,0
3379,5235_2_1,contig01050,58,0
3380,5235_2_1,contig01051,58,0
3381,5235_2_1,contig01052,58,0
3382,5235_2_1,contig01053,58,0
3383,5235_2_1,contig01054,58,0
3384,5235_2_1,contig01055,58,0
3385,5235_2_1,contig01056,57,0
3386,5235_2_1,contig01057,57,0
3387,5235_2_1,contig01058,57,0
3388,5235_2_1,contig01059,57,0
3389,5235_2_1,contig01060,57,0
3390,5235_2_1,contig01061,57,0
3391,5235_2_1,contig01062,57,0
3392,5235_2_1,contig01063,57,0
3393,5235_2_1,contig01064,57,0
3394,5235_2_1,contig01065,57,0
3395,5235_2_1,contig01066,57,0
3396,5235_2_1,contig01067,57,0
3397,5235_2_1,contig01068,56,0
3398,5235_2_1,contig01069,56,0
3399,5235_2_1,contig01070,56,0
3400,5235_2_1,contig01071,56,0
3401,5235_2_1,contig01072,56,0
3402,5235_2_1,contig01073,56,0
3403,5235_2_1,contig01074,56,0
3404,5235_2_1,contig01075,56,0
3405,5235_2_1,contig01076,56,0
3406,5235_2_1,contig01077,56,0
3407,5197_2_1,contig00001,452471,443
3408,5197_2_1,contig00002,260513,223
3409,5197_2_1,contig00003,215177,211
3410,5197_2_1,contig00004,208514,205
3411,5197_2_1,contig00005,187535,182
3412,5197_2_1,contig00006,185647,185
3413,5197_2_1,contig00007,177521,159
3414,5197_2_1,contig00008,173681,171
3415,5197_2_1,contig00009,171816,162
3416,5197_2_1,contig00010,170658,162
3417,5197_2_1,contig00011,127209,119
3418,5197_2_1,contig00012,123982,112
3419,5197_2_1,contig00013,121280,119
3420,5197_2_1,contig00014,120850,138
3421,5197_2_1,contig00015,119181,118
3422,5197_2_1,contig00016,116926,112
3423,5197_2_1,contig00017,105211,96
3424,5197_2_1,contig00018,105209,105
3425,5197_2_1,contig00019,100606,94
3426,5197_2_1,contig00020,97963,91
3427,5197_2_1,contig00021,94352,87
3428,5197_2_1,contig00022,93114,75
3429,5197_2_1,contig00023,91844,101
3430,5197_2_1,contig00024,90431,86
3431,5197_2_1,contig00025,86429,82
3432,5197_2_1,contig00026,86196,85
3433,5197_2_1,contig00027,85359,73
3434,5197_2_1,contig00028,84137,83
3435,5197_2_1,contig00029,80777,74
3436,5197_2_1,contig00030,73448,76
3437,5197_2_1,contig00031,69927,66
3438,5197_2_1,contig00032,67059,51
3439,5197_2_1,contig00033,64750,58
3440,5197_2_1,contig00034,64565,65
3441,5197_2_1,contig00035,58682,55
3442,5197_2_1,contig00036,58326,53
3443,5197_2_1,contig00037,56948,55
3444,5197_2_1,contig00038,56067,52
3445,5197_2_1,contig00039,53756,42
3446,5197_2_1,contig00040,53039,53
3447,5197_2_1,contig00041,45138,46
3448,5197_2_1,contig00042,42113,39
3449,5197_2_1,contig00043,38050,30
3450,5197_2_1,contig00044,37316,35
3451,5197_2_1,contig00045,35434,37
3452,5197_2_1,contig00046,34678,42
3453,5197_2_1,contig00047,34408,31
3454,5197_2_1,contig00048,32825,30
3455,5197_2_1,contig00049,32516,28
3456,5197_2_1,contig00050,31336,29
3457,5197_2_1,contig00051,29484,25
3458,5197_2_1,contig00052,27866,21
3459,5197_2_1,contig00053,26168,44
3460,5197_2_1,contig00054,22927,20
3461,5197_2_1,contig00055,21385,28
3462,5197_2_1,contig00056,20125,24
3463,5197_2_1,contig00057,18535,19
3464,5197_2_1,contig00058,18020,17
3465,5197_2_1,contig00059,17284,16
3466,5197_2_1,contig00060,15719,17
3467,5197_2_1,contig00061,14666,17
3468,5197_2_1,contig00062,14585,10
3469,5197_2_1,contig00063,13946,17
3470,5197_2_1,contig00064,12585,8
3471,5197_2_1,contig00065,12013,13
3472,5197_2_1,contig00066,11787,10
3473,5197_2_1,contig00067,10948,11
3474,5197_2_1,contig00068,10804,8
3475,5197_2_1,contig00069,10479,3
3476,5197_2_1,contig00070,10249,13
3477,5197_2_1,contig00071,9053,5
3478,5197_2_1,contig00072,8865,7
3479,5197_2_1,contig00073,7998,5
3480,5197_2_1,contig00074,7984,5
3481,5197_2_1,contig00075,7523,3
3482,5197_2_1,contig00076,7129,7
3483,5197_2_1,contig00077,6180,9
3484,5197_2_1,contig00078,6065,6
3485,5197_2_1,contig00079,5904,3
3486,5197_2_1,contig00080,5901,8
3487,5197_2_1,contig00081,5505,4
3488,5197_2_1,contig00082,5480,5
3489,5197_2_1,contig00083,4663,7
3490,5197_2_1,contig00084,4592,6
3491,5197_2_1,contig00085,4443,7
3492,5197_2_1,contig00086,4435,4
3493,5197_2_1,contig00087,4254,6
3494,5197_2_1,contig00088,4147,2
3495,5197_2_1,contig00089,4107,3
3496,5197_2_1,contig00090,4089,4
3497,5197_2_1,contig00091,4087,4
3498,5197_2_1,contig00092,4061,4
3499,5197_2_1,contig00093,4055,2
3500,5197_2_1,contig00094,3726,2
3501,5197_2_1,contig00095,3671,3
3502,5197_2_1,contig00096,3651,2
3503,5197_2_1,contig00097,3264,4
3504,5197_2_1,contig00098,3164,4
3505,5197_2_1,contig00099,2949,1
3506,5197_2_1,contig00100,2922,4
3507,5197_2_1,contig00101,2842,3
3508,5197_2_1,contig00102,2613,3
3509,5197_2_1,contig00103,2607,2
3510,5197_2_1,contig00104,2538,3
3511,5197_2_1,contig00105,2454,3
3512,5197_2_1,contig00106,2402,2
3513,5197_2_1,contig00107,2297,3
3514,5197_2_1,contig00108,2294,1
3515,5197_2_1,contig00109,2221,3
3516,5197_2_1,contig00110,2160,2
3517,5197_2_1,contig00111,2118,3
3518,5197_2_1,contig00112,2033,2
3519,5197_2_1,contig00113,2018,2
3520,5197_2_1,contig00114,2015,4
3521,5197_2_1,contig00115,1991,1
3522,5197_2_1,contig00116,1903,1
3523,5197_2_1,contig00117,1808,2
3524,5197_2_1,contig00118,1742,1
3525,5197_2_1,contig00119,1739,3
3526,5197_2_1,contig00120,1737,1
3527,5197_2_1,contig00121,1658,2
3528,5197_2_1,contig00122,1631,2
3529,5197_2_1,contig00123,1604,2
3530,5197_2_1,contig00124,1588,1
3531,5197_2_1,contig00125,1536,1
3532,5197_2_1,contig00126,1532,2
3533,5197_2_1,contig00127,1406,2
3534,5197_2_1,contig00128,1371,0
3535,5197_2_1,contig00129,1357,3
3536,5197_2_1,contig00130,1345,1
3537,5197_2_1,contig00131,1328,1
3538,5197_2_1,contig00132,1279,1
3539,5197_2_1,contig00133,1263,1
3540,5197_2_1,contig00134,1220,1
3541,5197_2_1,contig00135,1217,1
3542,5197_2_1,contig00136,1198,1
3543,5197_2_1,contig00137,1182,1
3544,5197_2_1,contig00138,1159,1
3545,5197_2_1,contig00139,1148,1
3546,5197_2_1,contig00140,1146,2
3547,5197_2_1,contig00141,1106,0
3548,5197_2_1,contig00142,1100,1
3549,5197_2_1,contig00143,1077,1
3550,5197_2_1,contig00144,1057,1
3551,5197_2_1,contig00145,1038,1
3552,5197_2_1,contig00146,1001,0
3553,5197_2_1,contig00147,998,0
3554,5197_2_1,contig00148,996,0
3555,5197_2_1,contig00149,943,1
3556,5197_2_1,contig00150,932,2
3557,5197_2_1,contig00151,909,0
3558,5197_2_1,contig00152,842,0
3559,5197_2_1,contig00153,822,1
3560,5197_2_1,contig00154,820,1
3561,5197_2_1,contig00155,810,1
3562,5197_2_1,contig00156,809,1
3563,5197_2_1,contig00157,808,1
3564,5197_2_1,contig00158,771,0
3565,5197_2_1,contig00159,760,0
3566,5197_2_1,contig00160,757,0
3567,5197_2_1,contig00161,722,1
3568,5197_2_1,contig00162,719,0
3569,5197_2_1,contig00163,716,0
3570,5197_2_1,contig00164,704,1
3571,5197_2_1,contig00165,695,1
3572,5197_2_1,contig00166,676,1
3573,5197_2_1,contig00167,676,1
3574,5197_2_1,contig00168,671,1
3575,5197_2_1,contig00169,668,1
3576,5197_2_1,contig00170,668,1
3577,5197_2_1,contig00171,660,1
3578,5197_2_1,contig00172,612,1
3579,5197_2_1,contig00173,583,1
3580,5197_2_1,contig00174,579,0
3581,5197_2_1,contig00175,575,2
3582,5197_2_1,contig00176,568,2
3583,5197_2_1,contig00177,553,0
3584,5197_2_1,contig00178,536,1
3585,5197_2_1,contig00179,536,0
3586,5197_2_1,contig00180,526,1
3587,5197_2_1,contig00181,519,1
3588,5197_2_1,contig00182,517,0
3589,5197_2_1,contig00184,513,1
3590,5197_2_1,contig00183,513,0
3591,5197_2_1,contig00185,496,0
3592,5197_2_1,contig00186,477,1
3593,5197_2_1,contig00187,465,1
3594,5197_2_1,contig00188,454,1
3595,5197_2_1,contig00189,454,1
3596,5197_2_1,contig00190,452,0
3597,5197_2_1,contig00191,449,0
3598,5197_2_1,contig00192,443,0
3599,5197_2_1,contig00193,434,0
3600,5197_2_1,contig00194,425,1
3601,5197_2_1,contig00195,413,0
3602,5197_2_1,contig00196,378,0
3603,5197_2_1,contig00197,369,0
3604,5197_2_1,contig00198,369,0
3605,5197_2_1,contig00199,342,0
3606,5197_2_1,contig00200,339,0
3607,5197_2_1,contig00201,332,0
3608,5197_2_1,contig00202,328,0
3609,5197_2_1,contig00203,328,0
3610,5197_2_1,contig00204,322,1
3611,5197_2_1,contig00205,316,0
3612,5197_2_1,contig00206,310,1
3613,5197_2_1,contig00207,307,0
3614,5197_2_1,contig00208,301,0
3615,5197_2_1,contig00209,300,0
3616,5197_2_1,contig00210,291,0
3617,5197_2_1,contig00211,291,0
3618,5197_2_1,contig00212,287,0
3619,5197_2_1,contig00213,287,0
3620,5197_2_1,contig00214,287,0
3621,5197_2_1,contig00215,285,0
3622,5197_2_1,contig00216,285,0
3623,5197_2_1,contig00217,284,0
3624,5197_2_1,contig00218,284,0
3625,5197_2_1,contig00219,283,0
3626,5197_2_1,contig00220,283,0
3627,5197_2_1,contig00221,277,0
3628,5197_2_1,contig00222,276,0
3629,5197_2_1,contig00223,274,0
3630,5197_2_1,contig00224,272,0
3631,5197_2_1,contig00225,271,0
3632,5197_2_1,contig00226,269,0
3633,5197_2_1,contig00227,268,0
3634,5197_2_1,contig00228,267,0
3635,5197_2_1,contig00229,266,0
3636,5197_2_1,contig00230,264,0
3637,5197_2_1,contig00231,263,0
3638,5197_2_1,contig00232,259,0
3639,5197_2_1,contig00233,258,0
3640,5197_2_1,contig00234,255,0
3641,5197_2_1,contig00235,255,0
3642,5197_2_1,contig00236,254,0
3643,5197_2_1,contig00237,253,0
3644,5197_2_1,contig00238,251,0
3645,5197_2_1,contig00239,245,0
3646,5197_2_1,contig00240,243,0
3647,5197_2_1,contig00241,242,0
3648,5197_2_1,contig00242,242,0
3649,5197_2_1,contig00243,241,0
3650,5197_2_1,contig00244,241,0
3651,5197_2_1,contig00245,240,0
3652,5197_2_1,contig00246,240,0
3653,5197_2_1,contig00247,234,0
3654,5197_2_1,contig00248,233,0
3655,5197_2_1,contig00249,229,0
3656,5197_2_1,contig00250,224,0
3657,5197_2_1,contig00251,223,0
3658,5197_2_1,contig00252,218,0
3659,5197_2_1,contig00253,195,0
3660,5197_2_1,contig00254,192,0
3661,5197_2_1,contig00255,189,0
3662,5197_2_1,contig00256,188,0
3663,5197_2_1,contig00257,183,0
3664,5197_2_1,contig00258,176,0
3665,5197_2_1,contig00259,172,0
3666,5197_2_1,contig00260,171,0
3667,5197_2_1,contig00261,161,0
3668,5197_2_1,contig00262,159,0
3669,5197_2_1,contig00263,157,0
3670,5197_2_1,contig00264,157,0
3671,5197_2_1,contig00265,156,0
3672,5197_2_1,contig00266,155,0
3673,5197_2_1,contig00267,154,0
3674,5197_2_1,contig00268,152,0
3675,5197_2_1,contig00269,151,0
3676,5197_2_1,contig00270,151,0
3677,5197_2_1,contig00271,150,0
3678,5197_2_1,contig00272,148,0
3679,5197_2_1,contig00273,148,0
3680,5197_2_1,contig00274,148,0
3681,5197_2_1,contig00275,147,0
3682,5197_2_1,contig00276,145,0
3683,5197_2_1,contig00277,145,0
3684,5197_2_1,contig00278,142,0
3685,5197_2_1,contig00279,141,0
3686,5197_2_1,contig00280,140,0
3687,5197_2_1,contig00281,138,0
3688,5197_2_1,contig00282,135,0
3689,5197_2_1,contig00283,131,0
3690,5197_2_1,contig00284,130,0
3691,5197_2_1,contig00285,129,0
3692,5197_2_1,contig00286,129,0
3693,5197_2_1,contig00287,128,0
3694,5197_2_1,contig00288,122,0
3695,5197_2_1,contig00289,121,0
3696,5197_2_1,contig00290,121,0
3697,5197_2_1,contig00291,120,0
3698,5197_2_1,contig00292,120,0
3699,5197_2_1,contig00293,116,0
3700,5197_2_1,contig00294,115,0
3701,5197_2_1,contig00295,115,0
3702,5197_2_1,contig00296,113,0
3703,5197_2_1,contig00297,112,0
3704,5197_2_1,contig00298,111,0
3705,5197_2_1,contig00299,111,0
3706,5197_2_1,contig00300,111,0
3707,5197_2_1,contig00301,111,0
3708,5197_2_1,contig00302,111,0
3709,5197_2_1,contig00303,110,0
3710,5197_2_1,contig00304,110,0
3711,5197_2_1,contig00305,110,0
3712,5197_2_1,contig00306,109,0
3713,5197_2_1,contig00307,109,0
3714,5197_2_1,contig00308,109,0
3715,5197_2_1,contig00309,108,0
3716,5197_2_1,contig00310,105,0
3717,5197_2_1,contig00311,105,0
3718,5197_2_1,contig00312,104,0
3719,5197_2_1,contig00313,104,0
3720,5197_2_1,contig00314,103,0
3721,5197_2_1,contig00315,101,0
3722,5197_2_1,contig00316,99,0
3723,5197_2_1,contig00317,97,0
3724,5197_2_1,contig00318,97,0
3725,5197_2_1,contig00319,94,0
3726,5197_2_1,contig00320,93,0
3727,5197_2_1,contig00321,91,0
3728,5197_2_1,contig00322,90,0
3729,5197_2_1,contig00323,90,0
3730,5197_2_1,contig00324,90,0
3731,5197_2_1,contig00325,89,0
3732,5197_2_1,contig00326,88,0
3733,5197_2_1,contig00327,87,0
3734,5197_2_1,contig00328,87,0
3735,5197_2_1,contig00329,86,0
3736,5197_2_1,contig00330,86,0
3737,5197_2_1,contig00331,86,0
3738,5197_2_1,contig00332,86,0
3739,5197_2_1,contig00333,85,0
3740,5197_2_1,contig00334,85,0
3741,5197_2_1,contig00335,84,0
3742,5197_2_1,contig00336,83,0
3743,5197_2_1,contig00337,83,0
3744,5197_2_1,contig00338,80,0
3745,5197_2_1,contig00339,79,0
3746,5197_2_1,contig00340,79,0
3747,5197_2_1,contig00341,79,0
3748,5197_2_1,contig00342,79,0
3749,5197_2_1,contig00343,79,0
3750,5197_2_1,contig00344,78,0
3751,5197_2_1,contig00345,78,0
3752,5197_2_1,contig00346,76,0
3753,5197_2_1,contig00347,76,0
3754,5197_2_1,contig00348,76,0
3755,5197_2_1,contig00349,76,0
3756,5197_2_1,contig00350,75,0
3757,5197_2_1,contig00351,74,0
3758,5197_2_1,contig00352,74,0
3759,5197_2_1,contig00353,73,0
3760,5197_2_1,contig00354,73,0
3761,5197_2_1,contig00355,72,0
3762,5197_2_1,contig00356,72,0
3763,5197_2_1,contig00357,72,0
3764,5197_2_1,contig00358,71,0
3765,5197_2_1,contig00359,71,0
3766,5197_2_1,contig00360,70,0
3767,5197_2_1,contig00361,70,0
3768,5197_2_1,contig00362,70,0
3769,5197_2_1,contig00363,70,0
3770,5197_2_1,contig00364,70,0
3771,5197_2_1,contig00365,70,0
3772,5197_2_1,contig00366,70,0
3773,5197_2_1,contig00367,69,0
3774,5197_2_1,contig00368,69,0
3775,5197_2_1,contig00369,69,0
3776,5197_2_1,contig00370,68,0
3777,5197_2_1,contig00371,68,0
3778,5197_2_1,contig00372,68,0
3779,5197_2_1,contig00373,67,0
3780,5197_2_1,contig00374,67,0
3781,5197_2_1,contig00375,67,0
3782,5197_2_1,contig00376,67,0
3783,5197_2_1,contig00377,67,0
3784,5197_2_1,contig00378,67,0
3785,5197_2_1,contig00379,67,0
3786,5197_2_1,contig00380,67,0
3787,5197_2_1,contig00381,67,0
3788,5197_2_1,contig00382,67,0
3789,5197_2_1,contig00383,67,0
3790,5197_2_1,contig00384,67,0
3791,5197_2_1,contig00385,67,0
3792,5197_2_1,contig00386,67,0
3793,5197_2_1,contig00387,67,0
